SKU,Supplier_Name,Lead_Time_Days,Monsoon_Lead_Time_Days,Contact_Person,Phone_Number
GOA-DAIRY-2904,North-Goa Foods,3,6,Sanjay Fernandes,+91 77859 79748
GOA-OIL-2905,Coastal Foods,2,5,Anjali Kulkarni,+91 88136 93844
GOA-SNACK-2906,Sahyadri Foods,2,5,Amit Kulkarni,+91 91725 23891
GOA-SNACK-2907,Mandovi Industries,4,6,Ricardo Gomes,+91 94737 86358
GOA-GRAIN-2908,Zuari Industries,4,8,Maria Sawant,+91 70661 32074
GOA-KOKUM-2909,Zuari Industries,2,7,Deepa Gomes,+91 98679 88757
GOA-OIL-2910,Sahyadri Foods,2,7,Ricardo Pinto,+91 73970 87298
GOA-FENI-2911,Coastal Distributors,4,7,Maria Sawant,+91 88855 27489
GOA-FENI-2912,South-Goa Agro Traders,2,7,Anjali Prabhu,+91 72558 66930
GOA-KOKUM-2913,Sahyadri Industries,4,6,Deepa Sawant,+91 89259 98369
GOA-SPICE-2914,North-Goa Industries,3,5,Rahul Sawant,+91 91196 94995
GOA-KOKUM-2915,Coastal Logistics,4,8,Anjali Fernandes,+91 83030 70986
GOA-OIL-2916,South-Goa Agro Traders,2,4,Sanjay Pinto,+91 91598 39194
GOA-FENI-2917,Coastal Agro Traders,2,4,Rahul Sawant,+91 81035 19248
GOA-KOKUM-2918,Zuari Agro Traders,3,8,Rahul Pinto,+91 71276 84506
GOA-OIL-2919,Coastal Distributors,3,8,Sunil D'Souza,+91 73260 65018
GOA-SNACK-2920,Sahyadri Agro Traders,4,9,Amit Gomes,+91 71576 50301
GOA-SPICE-2921,Zuari Distributors,4,6,Deepa Naik,+91 70695 65145
GOA-OIL-2922,Sahyadri Logistics,2,5,Vikram Naik,+91 94362 89174
GOA-OIL-2923,Coastal Foods,4,6,Rahul Pinto,+91 92906 71093
GOA-BEV-2924,Mandovi Agro Traders,2,4,Deepa Naik,+91 91106 22087
GOA-GRAIN-2925,Sahyadri Foods,3,6,Sanjay Gomes,+91 90227 34555
GOA-GRAIN-2926,Mandovi Industries,2,4,Deepa Kulkarni,+91 76631 90789
GOA-OIL-2927,Sahyadri Foods,3,7,Vikram D'Souza,+91 90114 31684
GOA-DAIRY-2928,South-Goa Foods,3,6,Rahul D'Souza,+91 94147 52142
GOA-OIL-2929,North-Goa Distributors,3,6,Maria Prabhu,+91 92652 72984
GOA-BEV-2930,Mandovi Distributors,2,7,Ricardo Kulkarni,+91 73183 17968
GOA-SPICE-2931,Zuari Agro Traders,2,7,Vikram Kulkarni,+91 84499 60887
GOA-BEV-2932,Sahyadri Foods,4,9,Vikram D'Souza,+91 77930 77725
GOA-SNACK-2933,North-Goa Distributors,3,7,Rahul Gomes,+91 91187 98107
GOA-FENI-2934,Mandovi Industries,4,9,Sunil Gomes,+91 75523 88629
GOA-OIL-2935,Sahyadri Foods,4,7,Vikram Prabhu,+91 85285 21924
GOA-KOKUM-2936,Sahyadri Industries,4,6,Amit Gomes,+91 90924 24354
GOA-SPICE-2937,North-Goa Foods,2,7,Sunil Naik,+91 86482 92105
GOA-FENI-2938,North-Goa Agro Traders,3,8,Rahul Naik,+91 80614 30755
GOA-FENI-2939,Zuari Distributors,2,5,Deepa Prabhu,+91 93900 78053
GOA-MANGO-2940,Mandovi Agro Traders,4,6,Maria Fernandes,+91 82694 22070
GOA-OIL-2941,North-Goa Agro Traders,2,6,Maria Kulkarni,+91 72366 43178
GOA-GRAIN-2942,Zuari Distributors,4,6,Vikram Kulkarni,+91 84635 47744
GOA-SNACK-2943,Coastal Logistics,3,6,Ricardo Kulkarni,+91 75149 74574
GOA-BEV-2944,South-Goa Agro Traders,3,8,Ricardo Fernandes,+91 99969 38023
GOA-FENI-2945,Coastal Distributors,4,6,Vikram Sawant,+91 86703 56276
GOA-FENI-2946,South-Goa Industries,3,5,Sanjay D'Souza,+91 95319 68195
GOA-BEV-2947,Coastal Industries,3,8,Deepa Sawant,+91 94112 58830
GOA-SPICE-2948,Coastal Foods,4,6,Vikram Naik,+91 90430 99105
GOA-DAIRY-2949,Coastal Logistics,4,8,Ricardo Sawant,+91 71120 51467
GOA-KOKUM-2950,Zuari Logistics,3,7,Deepa Gomes,+91 77242 14432
GOA-MANGO-2951,Coastal Industries,4,7,Anjali Naik,+91 80989 79401
GOA-KOKUM-2952,Coastal Industries,4,9,Rahul Gomes,+91 87508 45706
GOA-GRAIN-2953,North-Goa Foods,2,6,Sanjay Fernandes,+91 98852 88972
GOA-DAIRY-2954,South-Goa Industries,3,5,Ricardo Pinto,+91 74328 40250
GOA-CASHEW-2955,Zuari Distributors,2,6,Rahul Kulkarni,+91 90562 55037
GOA-SPICE-2956,Mandovi Distributors,2,4,Ricardo Pinto,+91 84138 34641
GOA-KOKUM-2957,South-Goa Distributors,2,4,Sunil D'Souza,+91 88164 65925
GOA-GRAIN-2958,Sahyadri Agro Traders,4,9,Vikram Sawant,+91 86552 15847
GOA-BEV-2959,Mandovi Distributors,3,5,Priya D'Souza,+91 77925 76220
GOA-BEV-2960,Coastal Logistics,2,4,Vikram Kulkarni,+91 75876 24292
GOA-GRAIN-2961,Sahyadri Logistics,2,5,Priya D'Souza,+91 78582 82007
GOA-BEV-2962,Coastal Foods,2,6,Maria Gomes,+91 93098 87786
GOA-SPICE-2963,South-Goa Industries,3,8,Deepa D'Souza,+91 98064 86450
GOA-DAIRY-2964,North-Goa Foods,4,9,Maria Prabhu,+91 94057 16381
GOA-SPICE-2965,Mandovi Distributors,3,8,Deepa Prabhu,+91 95684 99070
GOA-MANGO-2966,Coastal Agro Traders,3,6,Anjali D'Souza,+91 82921 21989
GOA-GRAIN-2967,Sahyadri Distributors,3,8,Maria Pinto,+91 80250 33757
GOA-FENI-2968,South-Goa Agro Traders,4,9,Rahul Naik,+91 91181 69711
GOA-DAIRY-2969,South-Goa Industries,4,7,Sanjay Kulkarni,+91 92222 96323
GOA-OIL-2970,Zuari Agro Traders,3,5,Vikram Kulkarni,+91 97078 35990
GOA-KOKUM-2971,South-Goa Foods,3,7,Sanjay Fernandes,+91 71780 34448
GOA-GRAIN-2972,Zuari Logistics,4,7,Amit Kulkarni,+91 92005 88254
GOA-BEV-2973,Sahyadri Logistics,2,4,Maria Sawant,+91 91709 76350
GOA-SNACK-2974,Sahyadri Foods,4,7,Rahul Kulkarni,+91 70389 85783
GOA-KOKUM-2975,Mandovi Foods,3,6,Sunil Kulkarni,+91 85425 85057
GOA-OIL-2976,South-Goa Distributors,2,6,Ricardo Pinto,+91 72301 80878
GOA-DAIRY-2977,North-Goa Logistics,3,5,Amit D'Souza,+91 88900 82009
GOA-DAIRY-2978,Zuari Distributors,4,7,Ricardo Fernandes,+91 83967 40081
GOA-CASHEW-2979,North-Goa Distributors,4,6,Vikram Kulkarni,+91 72706 28790
GOA-KOKUM-2980,Mandovi Foods,4,6,Amit Pinto,+91 83036 84867
GOA-GRAIN-2981,North-Goa Distributors,2,5,Deepa Fernandes,+91 97212 20548
GOA-FENI-2982,North-Goa Agro Traders,4,6,Sanjay Prabhu,+91 78907 46379
GOA-FENI-2983,North-Goa Industries,3,7,Priya Pinto,+91 94061 41876
GOA-OIL-2984,Mandovi Agro Traders,2,7,Sanjay D'Souza,+91 82708 98428
GOA-GRAIN-2985,Mandovi Logistics,2,6,Rahul Sawant,+91 91368 37395
GOA-FENI-2986,Sahyadri Industries,2,6,Maria Fernandes,+91 78660 26160
GOA-CASHEW-2987,Zuari Foods,3,6,Ricardo D'Souza,+91 88206 69045
GOA-CASHEW-2988,North-Goa Industries,2,4,Sunil Sawant,+91 85048 22700
GOA-KOKUM-2989,Zuari Agro Traders,2,7,Sanjay Fernandes,+91 91916 74025
GOA-GRAIN-2990,North-Goa Agro Traders,3,8,Ricardo Sawant,+91 73910 29009
GOA-GRAIN-2991,Zuari Industries,3,7,Maria Pinto,+91 97525 45093
GOA-GRAIN-2992,North-Goa Foods,2,6,Sanjay Sawant,+91 85674 31756
GOA-CASHEW-2993,South-Goa Agro Traders,3,6,Priya Prabhu,+91 89993 79996
GOA-DAIRY-2994,Mandovi Distributors,4,7,Sunil Pinto,+91 90334 66514
GOA-KOKUM-2995,Zuari Logistics,2,5,Rahul Kulkarni,+91 89383 63456
GOA-SNACK-2996,Sahyadri Industries,2,7,Anjali Prabhu,+91 70841 52049
GOA-SPICE-2997,Coastal Agro Traders,2,4,Maria D'Souza,+91 99533 69141
GOA-GRAIN-2998,Sahyadri Agro Traders,2,6,Amit D'Souza,+91 90079 68970
GOA-SPICE-2999,Sahyadri Logistics,3,5,Vikram Fernandes,+91 98572 25850
GOA-BEV-3000,Zuari Industries,4,6,Sunil Fernandes,+91 85292 70374
GOA-DAIRY-3001,South-Goa Logistics,2,5,Anjali Pinto,+91 87886 54522
GOA-OIL-3002,South-Goa Distributors,2,6,Vikram Gomes,+91 96103 15326
GOA-OIL-3003,North-Goa Agro Traders,3,7,Deepa Gomes,+91 97354 78842
GOA-MANGO-3004,Zuari Industries,2,6,Sanjay Prabhu,+91 71763 48385
GOA-FENI-3005,North-Goa Distributors,3,8,Rahul Sawant,+91 85341 13320
GOA-DAIRY-3006,Sahyadri Agro Traders,3,8,Maria Gomes,+91 82875 11549
GOA-KOKUM-3007,Mandovi Agro Traders,2,7,Vikram Sawant,+91 97800 51927
GOA-MANGO-3008,South-Goa Agro Traders,2,4,Sanjay Kulkarni,+91 84461 79386
GOA-DAIRY-3009,North-Goa Agro Traders,2,7,Ricardo Naik,+91 73673 26393
GOA-OIL-3010,Coastal Agro Traders,4,9,Sunil Pinto,+91 71082 22636
GOA-OIL-3011,North-Goa Distributors,2,4,Anjali Sawant,+91 83101 38382
GOA-DAIRY-3012,Sahyadri Industries,3,5,Deepa Fernandes,+91 79187 65860
GOA-BEV-3013,Zuari Industries,4,9,Ricardo Gomes,+91 83671 68018
GOA-DAIRY-3014,Sahyadri Foods,2,4,Anjali Sawant,+91 99657 21878
GOA-MANGO-3015,North-Goa Logistics,3,5,Deepa Fernandes,+91 89575 66477
GOA-SNACK-3016,Coastal Distributors,4,9,Maria D'Souza,+91 99774 93136
GOA-CASHEW-3017,North-Goa Distributors,3,8,Amit D'Souza,+91 91957 21429
GOA-SPICE-3018,Mandovi Agro Traders,3,6,Priya Sawant,+91 83913 91900
GOA-SPICE-3019,North-Goa Logistics,4,6,Maria Naik,+91 84683 45928
GOA-SNACK-3020,North-Goa Distributors,2,7,Maria Fernandes,+91 84601 81225
GOA-DAIRY-3021,Sahyadri Industries,2,5,Priya Fernandes,+91 76192 40395
GOA-SNACK-3022,North-Goa Logistics,2,4,Priya Gomes,+91 88484 54912
GOA-GRAIN-3023,South-Goa Foods,4,6,Maria D'Souza,+91 94324 55994
GOA-FENI-3024,Zuari Logistics,2,7,Ricardo Sawant,+91 92344 96633
GOA-GRAIN-3025,Sahyadri Foods,3,8,Anjali Fernandes,+91 91428 78867
GOA-OIL-3026,South-Goa Logistics,2,4,Vikram Pinto,+91 82323 49794
GOA-SPICE-3027,Sahyadri Logistics,4,9,Rahul Kulkarni,+91 77700 38046
GOA-CASHEW-3028,South-Goa Logistics,2,4,Vikram Pinto,+91 75254 45800
GOA-FENI-3029,Sahyadri Logistics,2,6,Rahul Prabhu,+91 77100 26480
GOA-BEV-3030,Zuari Foods,3,8,Sanjay Gomes,+91 79216 56852
GOA-FENI-3031,Sahyadri Logistics,3,8,Vikram D'Souza,+91 97029 84617
GOA-CASHEW-3032,Zuari Industries,2,6,Priya Gomes,+91 74926 17262
GOA-GRAIN-3033,Sahyadri Distributors,3,6,Rahul Prabhu,+91 70394 92042
GOA-CASHEW-3034,North-Goa Foods,3,7,Priya D'Souza,+91 86644 63939
GOA-DAIRY-3035,Sahyadri Agro Traders,4,6,Sunil Naik,+91 77954 93420
GOA-BEV-3036,Coastal Logistics,4,6,Rahul Sawant,+91 81364 95408
GOA-FENI-3037,Sahyadri Agro Traders,4,8,Maria Sawant,+91 89512 94598
GOA-FENI-3038,South-Goa Logistics,4,6,Priya Kulkarni,+91 93312 53544
GOA-MANGO-3039,South-Goa Foods,3,5,Deepa Gomes,+91 99013 41455
GOA-SPICE-3040,North-Goa Distributors,4,9,Amit Pinto,+91 96002 45203
GOA-SNACK-3041,Zuari Logistics,4,8,Deepa Naik,+91 94409 13631
GOA-GRAIN-3042,North-Goa Distributors,2,6,Deepa Prabhu,+91 81064 23144
GOA-BEV-3043,Zuari Logistics,2,4,Sanjay Gomes,+91 79847 18266
GOA-MANGO-3044,South-Goa Distributors,3,7,Anjali Kulkarni,+91 93101 54953
GOA-BEV-3045,Sahyadri Foods,2,5,Sunil Naik,+91 86409 59926
GOA-OIL-3046,Zuari Distributors,2,5,Rahul D'Souza,+91 86527 34323
GOA-DAIRY-3047,Zuari Foods,4,7,Sunil Pinto,+91 85898 74373
GOA-GRAIN-3048,Sahyadri Industries,3,8,Sanjay Gomes,+91 87433 23931
GOA-CASHEW-3049,Zuari Agro Traders,4,6,Rahul D'Souza,+91 99069 18930
GOA-KOKUM-3050,Sahyadri Industries,3,7,Maria Pinto,+91 82049 65713
GOA-OIL-3051,Mandovi Foods,3,5,Sanjay Pinto,+91 79721 14087
GOA-OIL-3052,Coastal Distributors,4,8,Sunil Gomes,+91 98821 61260
GOA-SNACK-3053,Sahyadri Foods,2,5,Amit Sawant,+91 83787 50957
GOA-MANGO-3054,Mandovi Distributors,4,9,Deepa Prabhu,+91 83285 65450
GOA-KOKUM-3055,South-Goa Agro Traders,3,7,Rahul Gomes,+91 93745 10655
GOA-OIL-3056,Coastal Logistics,3,8,Amit Prabhu,+91 78887 16609
GOA-CASHEW-3057,Coastal Distributors,2,4,Sanjay Gomes,+91 71489 43250
GOA-MANGO-3058,Zuari Foods,4,6,Priya Sawant,+91 94721 69499
GOA-OIL-3059,Mandovi Distributors,4,8,Deepa Prabhu,+91 99982 42802
GOA-SPICE-3060,Coastal Logistics,2,5,Sanjay Fernandes,+91 83301 41466
GOA-CASHEW-3061,South-Goa Foods,3,6,Ricardo Pinto,+91 82339 66781
GOA-FENI-3062,Sahyadri Agro Traders,2,5,Priya Sawant,+91 83146 58132
GOA-SPICE-3063,Coastal Logistics,2,7,Rahul Kulkarni,+91 99253 31750
GOA-DAIRY-3064,Coastal Logistics,2,5,Sanjay Pinto,+91 99582 95987
GOA-KOKUM-3065,Coastal Industries,2,6,Vikram Fernandes,+91 75749 13848
GOA-KOKUM-3066,Mandovi Logistics,4,8,Vikram Prabhu,+91 74800 82129
GOA-MANGO-3067,Coastal Industries,4,6,Vikram D'Souza,+91 83374 70397
GOA-GRAIN-3068,South-Goa Industries,2,5,Vikram Sawant,+91 99714 84192
GOA-FENI-3069,South-Goa Industries,3,7,Priya D'Souza,+91 91523 14987
GOA-SPICE-3070,Sahyadri Logistics,2,5,Maria Prabhu,+91 70964 31292
GOA-KOKUM-3071,Sahyadri Agro Traders,4,7,Deepa D'Souza,+91 94222 99706
GOA-SPICE-3072,North-Goa Distributors,2,5,Priya Gomes,+91 73454 41183
GOA-MANGO-3073,South-Goa Distributors,4,6,Maria Naik,+91 83261 83779
GOA-KOKUM-3074,South-Goa Distributors,4,8,Amit Prabhu,+91 80734 87292
GOA-KOKUM-3075,Mandovi Agro Traders,2,7,Ricardo Kulkarni,+91 76503 93960
GOA-DAIRY-3076,Mandovi Industries,4,8,Vikram Prabhu,+91 96108 97006
GOA-CASHEW-3077,Mandovi Logistics,2,6,Maria Gomes,+91 75657 25503
GOA-CASHEW-3078,Zuari Industries,4,8,Anjali Kulkarni,+91 95529 29458
GOA-BEV-3079,North-Goa Industries,4,7,Sanjay Sawant,+91 78587 17337
GOA-KOKUM-3080,North-Goa Industries,4,7,Sunil Gomes,+91 99831 25929
GOA-MANGO-3081,South-Goa Agro Traders,2,4,Priya Fernandes,+91 73605 14302
GOA-CASHEW-3082,Mandovi Agro Traders,3,7,Sanjay Sawant,+91 91383 17716
GOA-FENI-3083,South-Goa Foods,2,5,Sunil Pinto,+91 99991 45873
GOA-BEV-3084,Coastal Industries,2,4,Anjali Naik,+91 98790 65552
GOA-MANGO-3085,Zuari Foods,3,8,Rahul Kulkarni,+91 94778 46899
GOA-OIL-3086,Sahyadri Foods,2,5,Priya Naik,+91 94583 22330
GOA-DAIRY-3087,North-Goa Foods,2,6,Amit Prabhu,+91 79150 85692
GOA-KOKUM-3088,Zuari Industries,4,7,Sunil Naik,+91 79811 45591
GOA-SNACK-3089,Mandovi Agro Traders,3,8,Amit Kulkarni,+91 95371 23111
GOA-SPICE-3090,Zuari Logistics,4,7,Sunil Sawant,+91 85089 31473
GOA-BEV-3091,Sahyadri Foods,3,8,Amit Fernandes,+91 73580 49592
GOA-SNACK-3092,Zuari Distributors,2,6,Sanjay Prabhu,+91 86962 19380
GOA-OIL-3093,North-Goa Distributors,4,6,Sunil Kulkarni,+91 87676 93828
GOA-SNACK-3094,South-Goa Industries,3,8,Priya Sawant,+91 70931 76745
GOA-SNACK-3095,Sahyadri Agro Traders,3,7,Maria Kulkarni,+91 89184 21609
GOA-DAIRY-3096,South-Goa Logistics,4,7,Ricardo Prabhu,+91 89476 48406
GOA-BEV-3097,Coastal Industries,3,8,Vikram Fernandes,+91 73358 93299
GOA-DAIRY-3098,Zuari Industries,2,4,Deepa Kulkarni,+91 78199 81502
GOA-SPICE-3099,North-Goa Agro Traders,2,7,Maria D'Souza,+91 80501 44866
GOA-SPICE-3100,South-Goa Foods,3,5,Vikram Kulkarni,+91 70533 57801
GOA-FENI-3101,Sahyadri Foods,4,7,Anjali Prabhu,+91 84809 17684
GOA-FENI-3102,Coastal Industries,4,6,Sanjay Gomes,+91 70360 33686
GOA-BEV-3103,North-Goa Industries,3,7,Rahul Kulkarni,+91 75546 34516
GOA-SNACK-3104,Sahyadri Agro Traders,4,6,Vikram Fernandes,+91 95756 18994
GOA-CASHEW-3105,South-Goa Foods,2,7,Deepa Sawant,+91 90291 44996
GOA-SNACK-3106,Mandovi Agro Traders,3,7,Anjali D'Souza,+91 95498 63493
GOA-OIL-3107,Mandovi Agro Traders,2,5,Ricardo D'Souza,+91 97938 58794
GOA-BEV-3108,Zuari Distributors,2,5,Ricardo Kulkarni,+91 91532 63280
GOA-FENI-3109,Mandovi Distributors,3,7,Ricardo Prabhu,+91 72193 16218
GOA-SNACK-3110,South-Goa Agro Traders,4,6,Sanjay Gomes,+91 85667 30127
GOA-FENI-3111,Mandovi Agro Traders,4,8,Maria Prabhu,+91 99528 73510
GOA-GRAIN-3112,North-Goa Distributors,3,8,Vikram Prabhu,+91 90682 43090
GOA-MANGO-3113,North-Goa Distributors,2,6,Sanjay Naik,+91 90393 84079
GOA-KOKUM-3114,Zuari Agro Traders,2,5,Priya Fernandes,+91 89107 30070
GOA-MANGO-3115,Coastal Agro Traders,4,9,Anjali Pinto,+91 87070 24037
GOA-FENI-3116,Coastal Agro Traders,3,5,Deepa D'Souza,+91 95729 98457
GOA-DAIRY-3117,Zuari Industries,2,7,Priya D'Souza,+91 88379 30404
GOA-SNACK-3118,Coastal Foods,2,4,Sanjay Kulkarni,+91 72124 62175
GOA-FENI-3119,Zuari Foods,4,6,Amit Sawant,+91 85313 15121
GOA-SNACK-3120,Mandovi Foods,3,7,Maria Naik,+91 80508 96671
GOA-BEV-3121,Sahyadri Agro Traders,4,9,Deepa Pinto,+91 70610 20046
GOA-BEV-3122,North-Goa Agro Traders,2,7,Vikram Fernandes,+91 96318 82068
GOA-OIL-3123,Coastal Industries,3,6,Maria Kulkarni,+91 75676 68797
GOA-KOKUM-3124,North-Goa Industries,4,6,Sanjay Kulkarni,+91 83148 87803
GOA-BEV-3125,Zuari Agro Traders,4,7,Deepa D'Souza,+91 73674 12027
GOA-SNACK-3126,Sahyadri Industries,2,7,Maria Fernandes,+91 97210 25084
GOA-FENI-3127,North-Goa Logistics,2,6,Ricardo Prabhu,+91 83732 50613
GOA-SNACK-3128,Sahyadri Foods,2,6,Rahul Naik,+91 78768 10210
GOA-SNACK-3129,Coastal Logistics,2,6,Deepa Pinto,+91 83543 45239
GOA-GRAIN-3130,Mandovi Logistics,3,6,Sunil Kulkarni,+91 76774 23586
GOA-SPICE-3131,North-Goa Distributors,2,5,Anjali Pinto,+91 95839 44345
GOA-SNACK-3132,North-Goa Industries,4,9,Sunil Naik,+91 97997 44848
GOA-MANGO-3133,Mandovi Industries,2,4,Ricardo Sawant,+91 80970 97652
GOA-DAIRY-3134,Coastal Agro Traders,2,4,Amit D'Souza,+91 92969 86256
GOA-BEV-3135,South-Goa Logistics,4,7,Maria Fernandes,+91 83802 11077
GOA-KOKUM-3136,Sahyadri Foods,3,5,Rahul Sawant,+91 95230 35920
GOA-BEV-3137,Sahyadri Industries,2,7,Anjali Sawant,+91 89928 52670
GOA-GRAIN-3138,Sahyadri Foods,3,6,Deepa D'Souza,+91 74914 65379
GOA-MANGO-3139,Mandovi Distributors,2,6,Rahul Prabhu,+91 93227 86952
GOA-DAIRY-3140,Coastal Distributors,3,6,Amit Sawant,+91 98240 28374
GOA-CASHEW-3141,Sahyadri Industries,2,5,Deepa D'Souza,+91 89085 30119
GOA-FENI-3142,North-Goa Agro Traders,3,5,Deepa Gomes,+91 75377 57236
GOA-KOKUM-3143,Mandovi Logistics,4,6,Priya D'Souza,+91 71556 38396
GOA-BEV-3144,South-Goa Industries,2,5,Vikram Pinto,+91 71103 17775
GOA-KOKUM-3145,Coastal Foods,4,9,Sunil D'Souza,+91 98433 87383
GOA-KOKUM-3146,Mandovi Foods,3,7,Maria Gomes,+91 71292 51760
GOA-KOKUM-3147,Sahyadri Agro Traders,4,7,Sunil Sawant,+91 87246 32880
GOA-MANGO-3148,Mandovi Foods,4,9,Maria Pinto,+91 88711 41633
GOA-BEV-3149,South-Goa Industries,2,7,Maria Kulkarni,+91 83099 85694
GOA-FENI-3150,North-Goa Industries,3,5,Vikram Kulkarni,+91 83053 21236
GOA-SPICE-3151,Mandovi Agro Traders,2,7,Sunil Sawant,+91 89056 21842
GOA-SPICE-3152,Coastal Industries,2,5,Sanjay Prabhu,+91 92913 32455
GOA-DAIRY-3153,Sahyadri Foods,4,7,Deepa Naik,+91 80820 94476
GOA-KOKUM-3154,Zuari Distributors,3,5,Anjali Pinto,+91 89397 43671
GOA-MANGO-3155,Zuari Logistics,3,6,Priya Sawant,+91 89660 46743
GOA-FENI-3156,Zuari Industries,2,5,Amit D'Souza,+91 73099 41158
GOA-FENI-3157,North-Goa Logistics,2,7,Sanjay Kulkarni,+91 94322 19067
GOA-SNACK-3158,Sahyadri Foods,3,8,Maria Gomes,+91 70695 73225
GOA-FENI-3159,Mandovi Agro Traders,3,8,Deepa Naik,+91 91137 67353
GOA-SNACK-3160,Coastal Agro Traders,2,4,Vikram Sawant,+91 87135 82127
GOA-CASHEW-3161,Zuari Industries,3,8,Rahul Naik,+91 75051 40021
GOA-GRAIN-3162,Zuari Logistics,2,5,Deepa Sawant,+91 89340 25643
GOA-SPICE-3163,North-Goa Industries,3,8,Vikram Fernandes,+91 97708 90742
GOA-OIL-3164,North-Goa Agro Traders,4,6,Rahul Naik,+91 79532 61684
GOA-BEV-3165,North-Goa Foods,3,5,Ricardo Prabhu,+91 96868 42296
GOA-DAIRY-3166,Sahyadri Foods,2,5,Anjali Kulkarni,+91 87593 49036
GOA-MANGO-3167,Coastal Foods,4,9,Sanjay Sawant,+91 86428 21978
GOA-BEV-3168,Coastal Foods,3,5,Sanjay Kulkarni,+91 79409 57217
GOA-CASHEW-3169,Mandovi Logistics,4,8,Rahul Fernandes,+91 92381 58442
GOA-DAIRY-3170,Mandovi Logistics,3,6,Rahul Gomes,+91 71534 19040
GOA-BEV-3171,South-Goa Agro Traders,3,8,Sanjay Prabhu,+91 88385 89988
GOA-DAIRY-3172,Zuari Logistics,2,5,Ricardo Gomes,+91 89578 70229
GOA-GRAIN-3173,Zuari Logistics,2,6,Sunil D'Souza,+91 75772 30342
GOA-KOKUM-3174,Coastal Logistics,2,4,Anjali Prabhu,+91 87086 66968
GOA-GRAIN-3175,Mandovi Industries,3,5,Deepa Prabhu,+91 74421 99504
GOA-SPICE-3176,Zuari Logistics,2,5,Ricardo Prabhu,+91 71822 84470
GOA-SPICE-3177,Coastal Industries,4,9,Deepa Naik,+91 98522 85085
GOA-OIL-3178,North-Goa Distributors,2,5,Vikram D'Souza,+91 82893 81011
GOA-DAIRY-3179,Zuari Agro Traders,4,9,Anjali Kulkarni,+91 82516 82997
GOA-CASHEW-3180,Mandovi Agro Traders,3,6,Maria Kulkarni,+91 72950 83874
GOA-OIL-3181,North-Goa Foods,4,6,Priya Prabhu,+91 87444 31283
GOA-OIL-3182,South-Goa Agro Traders,2,5,Sunil Pinto,+91 74391 74945
GOA-SPICE-3183,Zuari Logistics,3,7,Sunil Gomes,+91 77297 82858
GOA-SNACK-3184,Mandovi Industries,2,5,Amit Gomes,+91 80101 85199
GOA-SPICE-3185,South-Goa Foods,2,5,Priya Gomes,+91 79554 43208
GOA-SNACK-3186,Sahyadri Industries,3,7,Anjali Sawant,+91 71348 48288
GOA-DAIRY-3187,Sahyadri Distributors,2,7,Sunil Gomes,+91 83566 62401
GOA-SPICE-3188,Sahyadri Foods,3,8,Sunil Fernandes,+91 97086 19300
GOA-SPICE-3189,Sahyadri Agro Traders,2,7,Ricardo Sawant,+91 99766 43739
GOA-MANGO-3190,North-Goa Industries,4,7,Vikram Fernandes,+91 91441 82893
GOA-DAIRY-3191,Zuari Industries,2,4,Deepa Sawant,+91 96319 13240
GOA-DAIRY-3192,Sahyadri Logistics,3,6,Rahul Naik,+91 91168 74098
GOA-KOKUM-3193,North-Goa Distributors,4,6,Vikram Gomes,+91 91875 96662
GOA-DAIRY-3194,Coastal Industries,3,6,Sunil D'Souza,+91 73330 70415
GOA-GRAIN-3195,Mandovi Industries,3,8,Anjali Prabhu,+91 94458 91292
GOA-CASHEW-3196,Zuari Industries,2,7,Deepa Kulkarni,+91 90686 20931
GOA-BEV-3197,Coastal Agro Traders,2,4,Vikram Pinto,+91 91953 64773
GOA-GRAIN-3198,Mandovi Agro Traders,2,7,Rahul D'Souza,+91 96156 19800
GOA-GRAIN-3199,Sahyadri Logistics,2,4,Rahul Fernandes,+91 95507 83301
GOA-FENI-3200,Zuari Logistics,4,8,Sanjay Pinto,+91 90489 89817
GOA-KOKUM-3201,North-Goa Foods,3,8,Deepa Pinto,+91 79907 80255
GOA-BEV-3202,South-Goa Agro Traders,3,7,Deepa Sawant,+91 79938 61135
GOA-KOKUM-3203,Coastal Logistics,3,7,Amit Fernandes,+91 92605 34193
GOA-CASHEW-3204,Zuari Logistics,2,6,Sanjay Pinto,+91 76895 40270
GOA-CASHEW-3205,North-Goa Foods,2,4,Sunil Fernandes,+91 99526 97853
GOA-FENI-3206,Coastal Logistics,4,9,Sanjay Gomes,+91 99820 44193
GOA-CASHEW-3207,Mandovi Industries,2,5,Maria Naik,+91 80908 53592
GOA-OIL-3208,South-Goa Logistics,4,8,Ricardo Sawant,+91 87802 56803
GOA-FENI-3209,South-Goa Agro Traders,2,7,Deepa Pinto,+91 98277 69672
GOA-MANGO-3210,Coastal Agro Traders,3,8,Rahul Gomes,+91 74222 29680
GOA-DAIRY-3211,South-Goa Industries,4,9,Maria Naik,+91 77934 16974
GOA-SPICE-3212,North-Goa Industries,2,7,Rahul Gomes,+91 85905 75239
GOA-KOKUM-3213,North-Goa Distributors,4,6,Rahul D'Souza,+91 90648 66371
GOA-GRAIN-3214,South-Goa Agro Traders,2,6,Rahul Kulkarni,+91 71048 92312
GOA-SPICE-3215,Sahyadri Industries,2,4,Sanjay Prabhu,+91 73927 55827
GOA-GRAIN-3216,North-Goa Foods,2,4,Rahul Pinto,+91 96865 52504
